order_id,order_date,customer_id,customer_segment,country,product_category,product_name,unit_price,quantity,total_amount,discount_applied,net_amount,payment_method,order_status
207,2023-01-09 14:00:00,3532,Small Business,Kenya,Fashion,Smartphone,1090.96,1,1090.96,10,981.86,Mobile Money,Completed
208,2023-01-09 15:00:00,4478,Consumer,Nigeria,Beauty,Laptop,957.82,1,957.82,15,814.15,Mobile Money,Completed
209,2023-01-09 16:00:00,3278,Small Business,Kenya,Sports,Smartphone,677.99,1,677.99,10,610.19,Bank Transfer,Completed
210,2023-01-09 17:00:00,3796,Consumer,Nigeria,Fashion,Skincare Kit,35.5,2,71.0,15,60.35,Bank Transfer,Cancelled
211,2023-01-09 18:00:00,2678,Small Business,Nigeria,Beauty,Treadmill,100.07,5,500.35,10,450.32,Bank Transfer,Completed
212,2023-01-09 19:00:00,4242,Small Business,South Africa,Electronics,Smartphone,187.22,5,936.1,5,889.3,Card,Completed
213,2023-01-09 20:00:00,1540,Corporate,South Africa,Fashion,Laptop,521.41,1,521.41,10,469.27,Bank Transfer,Completed
214,2023-01-09 21:00:00,2059,Small Business,Nigeria,Beauty,Smartphone,185.3,5,926.5,5,880.18,Card,Completed
215,2023-01-09 22:00:00,3572,Corporate,Ghana,Home & Living,Smartphone,644.86,1,644.86,0,644.86,Card,Completed
216,2023-01-09 23:00:00,2183,Consumer,Ghana,Home & Living,Smartphone,276.18,5,1380.9,10,1242.81,Bank Transfer,Completed
217,2023-01-10 00:00:00,4910,Small Business,Ghana,Sports,Blender,1170.96,1,1170.96,5,1112.41,Mobile Money,Completed
218,2023-01-10 01:00:00,2722,Small Business,Kenya,Beauty,Blender,1308.52,5,6542.6,15,5561.21,Mobile Money,Completed
219,2023-01-10 02:00:00,4314,Consumer,Nigeria,Home & Living,Smartphone,590.57,4,2362.28,0,2362.28,Bank Transfer,Completed
220,2023-01-10 03:00:00,4157,Consumer,South Africa,Sports,Laptop,771.88,1,771.88,10,694.69,Mobile Money,Completed
221,2023-01-10 04:00:00,2819,Small Business,Kenya,Fashion,Laptop,1430.71,1,1430.71,15,1216.1,Card,Returned
222,2023-01-10 05:00:00,3625,Consumer,Kenya,Fashion,Laptop,807.91,3,2423.73,15,2060.17,Bank Transfer,Returned
223,2023-01-10 06:00:00,3729,Corporate,South Africa,Beauty,Laptop,1492.66,1,1492.66,10,1343.39,Card,Completed
224,2023-01-10 07:00:00,3604,Consumer,Nigeria,Beauty,Treadmill,221.78,5,1108.9,10,998.01,Bank Transfer,Cancelled
225,2023-01-10 08:00:00,2597,Consumer,Kenya,Beauty,Treadmill,1294.72,4,5178.88,5,4919.94,Mobile Money,Completed
226,2023-01-10 09:00:00,4060,Small Business,Nigeria,Beauty,Sneakers,750.83,4,3003.32,5,2853.15,Mobile Money,Completed
227,2023-01-10 10:00:00,3693,Corporate,Nigeria,Home & Living,Smartphone,43.84,5,219.2,0,219.2,Card,Cancelled
228,2023-01-10 11:00:00,1795,Consumer,Nigeria,Home & Living,Smartphone,1458.61,2,2917.22,10,2625.5,Mobile Money,Completed
229,2023-01-10 12:00:00,2051,Corporate,South Africa,Sports,Sneakers,1447.92,1,1447.92,0,1447.92,Mobile Money,Completed
230,2023-01-10 13:00:00,2643,Corporate,Nigeria,Home & Living,Laptop,581.07,4,2324.28,5,2208.07,Card,Completed
231,2023-01-10 14:00:00,4627,Corporate,Kenya,Fashion,Skincare Kit,1431.67,5,7158.35,10,6442.52,Card,Completed
232,2023-01-10 15:00:00,2363,Small Business,South Africa,Sports,Skincare Kit,220.1,4,880.4,15,748.34,Card,Completed
233,2023-01-10 16:00:00,4869,Consumer,South Africa,Home & Living,Sneakers,1023.36,4,4093.44,0,4093.44,Bank Transfer,Completed
234,2023-01-10 17:00:00,2981,Small Business,Kenya,Beauty,Skincare Kit,295.97,5,1479.85,10,1331.86,Card,Cancelled
235,2023-01-10 18:00:00,2354,Consumer,South Africa,Home & Living,Blender,377.5,3,1132.5,15,962.62,Bank Transfer,Completed
236,2023-01-10 19:00:00,2663,Consumer,Kenya,Electronics,Smartphone,1171.21,4,4684.84,5,4450.6,Bank Transfer,Completed
237,2023-01-10 20:00:00,2529,Small Business,Ghana,Sports,Skincare Kit,572.26,4,2289.04,15,1945.68,Bank Transfer,Completed
238,2023-01-10 21:00:00,3038,Corporate,Kenya,Home & Living,Treadmill,20.62,2,41.24,0,41.24,Card,Cancelled
239,2023-01-10 22:00:00,4419,Corporate,South Africa,Home & Living,Treadmill,627.22,3,1881.66,10,1693.49,Bank Transfer,Completed
240,2023-01-10 23:00:00,2496,Consumer,Kenya,Fashion,Blender,349.82,2,699.64,15,594.69,Mobile Money,Completed
241,2023-01-11 00:00:00,4302,Small Business,Ghana,Beauty,Smartphone,1028.16,5,5140.8,10,4626.72,Card,Completed
242,2023-01-11 01:00:00,3237,Corporate,Nigeria,Beauty,Blender,299.73,1,299.73,15,254.77,Card,Completed
243,2023-01-11 02:00:00,4296,Corporate,Nigeria,Fashion,Smartphone,1264.96,5,6324.8,10,5692.32,Bank Transfer,Completed
244,2023-01-11 03:00:00,2408,Consumer,Nigeria,Fashion,Smartphone,407.97,3,1223.91,0,1223.91,Card,Completed
245,2023-01-11 04:00:00,2400,Consumer,South Africa,Electronics,Skincare Kit,595.61,5,2978.05,5,2829.15,Bank Transfer,Completed
246,2023-01-11 05:00:00,2306,Small Business,Ghana,Sports,Treadmill,454.07,3,1362.21,5,1294.1,Card,Completed
247,2023-01-11 06:00:00,3680,Consumer,Kenya,Beauty,Sneakers,969.45,2,1938.9,15,1648.06,Bank Transfer,Cancelled
248,2023-01-11 07:00:00,3675,Corporate,Kenya,Fashion,Skincare Kit,160.73,4,642.92,0,642.92,Card,Returned
249,2023-01-11 08:00:00,1972,Corporate,Kenya,Fashion,Laptop,722.37,5,3611.85,10,3250.66,Card,Completed
250,2023-01-11 09:00:00,2768,Corporate,Kenya,Sports,Blender,508.34,5,2541.7,0,2541.7,Bank Transfer,Completed
251,2023-01-11 10:00:00,2282,Corporate,South Africa,Fashion,Laptop,1327.37,4,5309.48,0,5309.48,Mobile Money,Completed
252,2023-01-11 11:00:00,4430,Small Business,South Africa,Electronics,Smartphone,119.38,5,596.9,15,507.36,Card,Completed
253,2023-01-11 12:00:00,1709,Small Business,Ghana,Sports,Skincare Kit,1246.25,5,6231.25,5,5919.69,Mobile Money,Completed
254,2023-01-11 13:00:00,2479,Consumer,Kenya,Electronics,Laptop,259.84,1,259.84,0,259.84,Mobile Money,Completed
255,2023-01-11 14:00:00,2434,Consumer,Nigeria,Home & Living,Laptop,141.98,1,141.98,15,120.68,Card,Completed
256,2023-01-11 15:00:00,1648,Consumer,South Africa,Beauty,Treadmill,311.46,4,1245.84,10,1121.26,Card,Completed
257,2023-01-11 16:00:00,1317,Small Business,Ghana,Fashion,Laptop,162.95,2,325.9,5,309.6,Bank Transfer,Returned
258,2023-01-11 17:00:00,4748,Corporate,Ghana,Sports,Treadmill,786.27,5,3931.35,5,3734.78,Bank Transfer,Completed
259,2023-01-11 18:00:00,4296,Consumer,South Africa,Electronics,Treadmill,1482.44,5,7412.2,10,6670.98,Mobile Money,Returned
260,2023-01-11 19:00:00,4890,Corporate,Nigeria,Beauty,Smartphone,61.15,2,122.3,0,122.3,Bank Transfer,Completed
261,2023-01-11 20:00:00,2257,Consumer,Nigeria,Beauty,Treadmill,697.08,5,3485.4,5,3311.13,Bank Transfer,Completed
262,2023-01-11 21:00:00,1683,Consumer,Kenya,Fashion,Smartphone,585.24,2,1170.48,0,1170.48,Bank Transfer,Returned
263,2023-01-11 22:00:00,1663,Consumer,South Africa,Beauty,Treadmill,516.01,4,2064.04,15,1754.43,Bank Transfer,Cancelled
264,2023-01-11 23:00:00,2998,Consumer,Nigeria,Fashion,Treadmill,504.48,4,2017.92,10,1816.13,Card,Completed
265,2023-01-12 00:00:00,4898,Consumer,South Africa,Home & Living,Smartphone,1343.57,2,2687.14,5,2552.78,Bank Transfer,Completed
266,2023-01-12 01:00:00,4445,Corporate,Ghana,Fashion,Laptop,38.27,2,76.54,10,68.89,Mobile Money,Cancelled
267,2023-01-12 02:00:00,4743,Consumer,Ghana,Electronics,Blender,1164.63,3,3493.89,5,3319.2,Card,Completed
268,2023-01-12 03:00:00,2631,Corporate,Ghana,Beauty,Skincare Kit,386.87,1,386.87,10,348.18,Card,Cancelled
269,2023-01-12 04:00:00,2495,Small Business,South Africa,Beauty,Skincare Kit,581.11,1,581.11,15,493.94,Mobile Money,Completed
270,2023-01-12 05:00:00,4304,Consumer,Kenya,Beauty,Smartphone,636.02,5,3180.1,15,2703.08,Card,Completed
271,2023-01-12 06:00:00,4763,Corporate,Kenya,Fashion,Laptop,464.05,5,2320.25,0,2320.25,Card,Completed
272,2023-01-12 07:00:00,2136,Small Business,Nigeria,Sports,Blender,149.4,2,298.8,15,253.98,Mobile Money,Completed
273,2023-01-12 08:00:00,2853,Small Business,South Africa,Fashion,Sneakers,180.35,2,360.7,10,324.63,Bank Transfer,Completed
274,2023-01-12 09:00:00,2520,Small Business,Kenya,Electronics,Smartphone,454.22,1,454.22,10,408.8,Card,Completed
275,2023-01-12 10:00:00,3489,Corporate,South Africa,Fashion,Sneakers,1234.5,5,6172.5,15,5246.62,Bank Transfer,Completed
276,2023-01-12 11:00:00,1563,Consumer,Kenya,Beauty,Skincare Kit,210.6,1,210.6,10,189.54,Mobile Money,Returned
277,2023-01-12 12:00:00,2291,Consumer,Ghana,Home & Living,Skincare Kit,1116.53,4,4466.12,10,4019.51,Card,Returned
278,2023-01-12 13:00:00,4581,Corporate,Ghana,Electronics,Blender,440.42,1,440.42,10,396.38,Bank Transfer,Completed
279,2023-01-12 14:00:00,4878,Consumer,Nigeria,Home & Living,Blender,1326.36,1,1326.36,0,1326.36,Mobile Money,Completed
280,2023-01-12 15:00:00,4457,Corporate,Ghana,Electronics,Sneakers,648.21,2,1296.42,0,1296.42,Card,Completed
281,2023-01-12 16:00:00,4458,Consumer,Kenya,Electronics,Skincare Kit,265.87,5,1329.35,5,1262.88,Card,Returned
282,2023-01-12 17:00:00,4184,Small Business,Nigeria,Beauty,Blender,1478.91,4,5915.64,10,5324.08,Bank Transfer,Returned
283,2023-01-12 18:00:00,2636,Consumer,Nigeria,Fashion,Blender,273.19,1,273.19,0,273.19,Card,Completed
284,2023-01-12 19:00:00,4696,Corporate,Ghana,Beauty,Skincare Kit,855.75,1,855.75,15,727.39,Bank Transfer,Completed
285,2023-01-12 20:00:00,3999,Corporate,South Africa,Beauty,Skincare Kit,858.24,2,1716.48,10,1544.83,Bank Transfer,Completed
286,2023-01-12 21:00:00,4152,Small Business,Ghana,Beauty,Laptop,565.49,3,1696.47,10,1526.82,Card,Completed
287,2023-01-12 22:00:00,1698,Corporate,Ghana,Home & Living,Treadmill,1427.72,5,7138.6,5,6781.67,Mobile Money,Completed
288,2023-01-12 23:00:00,3160,Consumer,Nigeria,Electronics,Blender,1267.37,5,6336.85,15,5386.32,Card,Returned
289,2023-01-13 00:00:00,1001,Consumer,Ghana,Sports,Sneakers,1246.43,5,6232.15,15,5297.33,Mobile Money,Completed
290,2023-01-13 01:00:00,1641,Small Business,Kenya,Fashion,Smartphone,1461.49,1,1461.49,10,1315.34,Bank Transfer,Completed
291,2023-01-13 02:00:00,3267,Corporate,Nigeria,Beauty,Smartphone,691.09,1,691.09,0,691.09,Bank Transfer,Completed
292,2023-01-13 03:00:00,2589,Small Business,Ghana,Electronics,Skincare Kit,154.81,1,154.81,5,147.07,Card,Completed
293,2023-01-13 04:00:00,1854,Consumer,South Africa,Fashion,Treadmill,1150.53,3,3451.59,5,3279.01,Card,Completed
294,2023-01-13 05:00:00,2759,Small Business,Kenya,Sports,Sneakers,577.41,1,577.41,5,548.54,Card,Completed
295,2023-01-13 06:00:00,4296,Corporate,South Africa,Sports,Laptop,293.61,5,1468.05,10,1321.24,Bank Transfer,Completed
296,2023-01-13 07:00:00,3432,Small Business,Kenya,Beauty,Blender,730.04,5,3650.2,5,3467.69,Card,Returned
297,2023-01-13 08:00:00,4474,Corporate,South Africa,Sports,Laptop,1389.32,2,2778.64,0,2778.64,Mobile Money,Completed
298,2023-01-13 09:00:00,2661,Corporate,Ghana,Sports,Sneakers,265.32,3,795.96,15,676.57,Mobile Money,Completed
299,2023-01-13 10:00:00,2153,Consumer,Kenya,Fashion,Laptop,1274.56,4,5098.24,0,5098.24,Bank Transfer,Completed
300,2023-01-13 11:00:00,2076,Consumer,Nigeria,Fashion,Skincare Kit,633.13,1,633.13,5,601.47,Bank Transfer,Completed
301,2023-01-13 12:00:00,2707,Consumer,Nigeria,Beauty,Smartphone,213.83,4,855.32,15,727.02,Card,Completed
302,2023-01-13 13:00:00,3777,Corporate,South Africa,Electronics,Skincare Kit,1274.09,1,1274.09,5,1210.39,Card,Completed
303,2023-01-13 14:00:00,2695,Small Business,South Africa,Beauty,Blender,1454.73,3,4364.19,5,4145.98,Mobile Money,Completed
304,2023-01-13 15:00:00,2733,Corporate,South Africa,Home & Living,Skincare Kit,443.99,3,1331.97,10,1198.77,Mobile Money,Completed
305,2023-01-13 16:00:00,2439,Consumer,Kenya,Sports,Sneakers,462.27,5,2311.35,15,1964.65,Bank Transfer,Completed
306,2023-01-13 17:00:00,3294,Consumer,Nigeria,Electronics,Sneakers,591.91,3,1775.73,5,1686.94,Card,Completed
307,2023-01-13 18:00:00,1835,Small Business,Ghana,Fashion,Blender,1223.05,4,4892.2,5,4647.59,Card,Completed
308,2023-01-13 19:00:00,4510,Consumer,Kenya,Home & Living,Blender,25.52,4,102.08,10,91.87,Card,Completed
309,2023-01-13 20:00:00,1202,Consumer,South Africa,Home & Living,Smartphone,343.7,3,1031.1,15,876.44,Card,Completed
310,2023-01-13 21:00:00,4255,Consumer,Nigeria,Sports,Laptop,1061.79,4,4247.16,5,4034.8,Mobile Money,Completed
311,2023-01-13 22:00:00,1122,Small Business,South Africa,Fashion,Smartphone,614.4,1,614.4,5,583.68,Card,Returned
312,2023-01-13 23:00:00,1400,Corporate,Ghana,Electronics,Skincare Kit,502.14,2,1004.28,0,1004.28,Mobile Money,Completed
313,2023-01-14 00:00:00,1766,Consumer,Ghana,Fashion,Laptop,1309.7,5,6548.5,0,6548.5,Bank Transfer,Completed
314,2023-01-14 01:00:00,1293,Small Business,Nigeria,Sports,Blender,1376.83,2,2753.66,0,2753.66,Card,Completed
315,2023-01-14 02:00:00,3327,Consumer,Kenya,Home & Living,Sneakers,1422.5,4,5690.0,10,5121.0,Mobile Money,Completed
316,2023-01-14 03:00:00,4908,Small Business,Ghana,Sports,Skincare Kit,416.1,5,2080.5,0,2080.5,Mobile Money,Cancelled
317,2023-01-14 04:00:00,3931,Consumer,Ghana,Beauty,Smartphone,1369.64,2,2739.28,0,2739.28,Mobile Money,Returned
318,2023-01-14 05:00:00,4681,Small Business,Ghana,Home & Living,Treadmill,1108.08,2,2216.16,5,2105.35,Card,Completed
319,2023-01-14 06:00:00,1197,Consumer,Ghana,Sports,Treadmill,239.78,4,959.12,10,863.21,Mobile Money,Returned
320,2023-01-14 07:00:00,4029,Corporate,South Africa,Electronics,Blender,919.3,5,4596.5,15,3907.02,Mobile Money,Completed
321,2023-01-14 08:00:00,2930,Consumer,South Africa,Electronics,Laptop,49.24,5,246.2,5,233.89,Bank Transfer,Returned
322,2023-01-14 09:00:00,4582,Small Business,Kenya,Electronics,Treadmill,1065.48,2,2130.96,5,2024.41,Card,Cancelled
323,2023-01-14 10:00:00,3799,Consumer,Nigeria,Beauty,Laptop,1103.02,5,5515.1,10,4963.59,Mobile Money,Completed
324,2023-01-14 11:00:00,3191,Corporate,Nigeria,Fashion,Sneakers,1186.11,5,5930.55,10,5337.5,Mobile Money,Completed
325,2023-01-14 12:00:00,1608,Consumer,Nigeria,Electronics,Blender,267.06,1,267.06,5,253.71,Card,Cancelled
326,2023-01-14 13:00:00,4272,Small Business,Ghana,Beauty,Blender,946.09,4,3784.36,5,3595.14,Card,Completed
327,2023-01-14 14:00:00,2147,Small Business,South Africa,Electronics,Skincare Kit,276.5,4,1106.0,5,1050.7,Mobile Money,Completed
328,2023-01-14 15:00:00,1186,Corporate,South Africa,Beauty,Skincare Kit,1420.51,1,1420.51,10,1278.46,Card,Completed
329,2023-01-14 16:00:00,4397,Small Business,Kenya,Electronics,Laptop,1015.77,2,2031.54,5,1929.96,Card,Completed
330,2023-01-14 17:00:00,3511,Consumer,Nigeria,Fashion,Treadmill,152.04,3,456.12,5,433.31,Card,Completed
331,2023-01-14 18:00:00,4420,Consumer,South Africa,Sports,Treadmill,288.68,2,577.36,15,490.76,Card,Completed
332,2023-01-14 19:00:00,2794,Consumer,Kenya,Electronics,Smartphone,998.56,1,998.56,0,998.56,Card,Returned
333,2023-01-14 20:00:00,1659,Small Business,Nigeria,Sports,Laptop,720.24,5,3601.2,0,3601.2,Mobile Money,Cancelled
334,2023-01-14 21:00:00,3811,Consumer,Ghana,Electronics,Treadmill,1107.08,1,1107.08,0,1107.08,Mobile Money,Completed
335,2023-01-14 22:00:00,4002,Consumer,South Africa,Fashion,Skincare Kit,428.38,4,1713.52,0,1713.52,Bank Transfer,Completed
336,2023-01-14 23:00:00,2955,Consumer,South Africa,Sports,Skincare Kit,990.3,5,4951.5,0,4951.5,Bank Transfer,Returned
337,2023-01-15 00:00:00,3450,Corporate,Nigeria,Beauty,Skincare Kit,273.67,2,547.34,5,519.97,Card,Completed
338,2023-01-15 01:00:00,2369,Small Business,Ghana,Electronics,Laptop,820.13,5,4100.65,5,3895.62,Card,Completed
339,2023-01-15 02:00:00,2986,Small Business,Ghana,Electronics,Blender,1437.12,4,5748.48,15,4886.21,Mobile Money,Completed
340,2023-01-15 03:00:00,2534,Small Business,South Africa,Beauty,Smartphone,946.05,1,946.05,10,851.44,Bank Transfer,Completed
341,2023-01-15 04:00:00,1146,Corporate,Nigeria,Fashion,Smartphone,84.49,2,168.98,15,143.63,Card,Cancelled
342,2023-01-15 05:00:00,4219,Small Business,Kenya,Home & Living,Skincare Kit,1483.26,3,4449.78,10,4004.8,Card,Completed
343,2023-01-15 06:00:00,3911,Corporate,South Africa,Electronics,Sneakers,243.73,3,731.19,10,658.07,Bank Transfer,Completed
344,2023-01-15 07:00:00,2734,Corporate,Ghana,Beauty,Laptop,1079.92,1,1079.92,15,917.93,Bank Transfer,Cancelled
345,2023-01-15 08:00:00,2843,Small Business,Kenya,Home & Living,Treadmill,803.47,2,1606.94,5,1526.59,Card,Completed
346,2023-01-15 09:00:00,1488,Consumer,Nigeria,Electronics,Treadmill,448.6,2,897.2,15,762.62,Bank Transfer,Completed
347,2023-01-15 10:00:00,3976,Consumer,Ghana,Sports,Blender,274.19,5,1370.95,0,1370.95,Bank Transfer,Completed
348,2023-01-15 11:00:00,2959,Small Business,Kenya,Beauty,Skincare Kit,274.78,1,274.78,15,233.56,Bank Transfer,Completed
349,2023-01-15 12:00:00,2663,Small Business,South Africa,Sports,Sneakers,1289.02,5,6445.1,5,6122.84,Mobile Money,Completed
350,2023-01-15 13:00:00,3598,Corporate,Ghana,Fashion,Skincare Kit,1310.64,1,1310.64,5,1245.11,Card,Completed
351,2023-01-15 14:00:00,3385,Small Business,Nigeria,Home & Living,Sneakers,703.07,4,2812.28,10,2531.05,Bank Transfer,Completed
352,2023-01-15 15:00:00,3919,Corporate,Ghana,Beauty,Smartphone,164.4,1,164.4,10,147.96,Bank Transfer,Completed
353,2023-01-15 16:00:00,1640,Small Business,South Africa,Electronics,Sneakers,1327.41,5,6637.05,15,5641.49,Card,Returned
354,2023-01-15 17:00:00,2802,Consumer,Nigeria,Electronics,Smartphone,735.65,2,1471.3,10,1324.17,Mobile Money,Completed
355,2023-01-15 18:00:00,3520,Consumer,South Africa,Home & Living,Smartphone,663.76,1,663.76,15,564.2,Card,Cancelled
356,2023-01-15 19:00:00,2969,Small Business,Kenya,Sports,Laptop,616.96,2,1233.92,10,1110.53,Bank Transfer,Completed
357,2023-01-15 20:00:00,3198,Corporate,Ghana,Sports,Sneakers,553.87,4,2215.48,5,2104.71,Bank Transfer,Completed
358,2023-01-15 21:00:00,2438,Consumer,South Africa,Beauty,Blender,793.75,3,2381.25,10,2143.12,Card,Completed
359,2023-01-15 22:00:00,4369,Corporate,Kenya,Beauty,Blender,910.77,3,2732.31,0,2732.31,Mobile Money,Completed
360,2023-01-15 23:00:00,2634,Small Business,Nigeria,Sports,Sneakers,704.98,5,3524.9,5,3348.66,Card,Completed
361,2023-01-16 00:00:00,1262,Small Business,Nigeria,Beauty,Laptop,1346.01,1,1346.01,0,1346.01,Card,Completed
362,2023-01-16 01:00:00,2787,Consumer,Kenya,Sports,Blender,483.32,4,1933.28,5,1836.62,Card,Completed
363,2023-01-16 02:00:00,3191,Small Business,Kenya,Home & Living,Skincare Kit,871.68,4,3486.72,15,2963.71,Mobile Money,Completed
364,2023-01-16 03:00:00,3393,Consumer,Nigeria,Beauty,Blender,456.93,2,913.86,5,868.17,Card,Completed
365,2023-01-16 04:00:00,1623,Corporate,South Africa,Sports,Laptop,1132.49,5,5662.45,10,5096.2,Card,Completed
366,2023-01-16 05:00:00,2016,Consumer,Kenya,Beauty,Smartphone,162.16,4,648.64,0,648.64,Card,Completed
367,2023-01-16 06:00:00,4643,Consumer,South Africa,Electronics,Smartphone,291.16,1,291.16,5,276.6,Bank Transfer,Completed
368,2023-01-16 07:00:00,1880,Corporate,Nigeria,Electronics,Smartphone,1203.79,4,4815.16,15,4092.89,Mobile Money,Completed
369,2023-01-16 08:00:00,3049,Consumer,South Africa,Fashion,Laptop,282.96,3,848.88,0,848.88,Bank Transfer,Completed
370,2023-01-16 09:00:00,3944,Consumer,South Africa,Sports,Smartphone,942.36,5,4711.8,5,4476.21,Bank Transfer,Completed
371,2023-01-16 10:00:00,2327,Small Business,Kenya,Fashion,Smartphone,1455.66,2,2911.32,15,2474.62,Card,Completed
372,2023-01-16 11:00:00,3301,Corporate,South Africa,Sports,Laptop,789.11,1,789.11,5,749.65,Bank Transfer,Cancelled
373,2023-01-16 12:00:00,4723,Consumer,South Africa,Beauty,Skincare Kit,289.22,3,867.66,5,824.28,Card,Completed
374,2023-01-16 13:00:00,1452,Corporate,South Africa,Sports,Blender,487.83,4,1951.32,0,1951.32,Card,Completed
375,2023-01-16 14:00:00,4108,Corporate,Nigeria,Electronics,Laptop,1236.95,5,6184.75,5,5875.51,Card,Completed
376,2023-01-16 15:00:00,2183,Consumer,Nigeria,Beauty,Laptop,533.97,5,2669.85,0,2669.85,Bank Transfer,Completed
377,2023-01-16 16:00:00,4062,Small Business,Ghana,Electronics,Sneakers,1088.03,1,1088.03,0,1088.03,Mobile Money,Completed
378,2023-01-16 17:00:00,3056,Corporate,Nigeria,Beauty,Smartphone,1168.25,2,2336.5,10,2102.85,Card,Completed
379,2023-01-16 18:00:00,4304,Consumer,Nigeria,Sports,Treadmill,756.76,3,2270.28,0,2270.28,Mobile Money,Completed
380,2023-01-16 19:00:00,4170,Corporate,Ghana,Sports,Skincare Kit,1176.99,2,2353.98,5,2236.28,Mobile Money,Completed
381,2023-01-16 20:00:00,2682,Small Business,Ghana,Electronics,Treadmill,482.19,1,482.19,5,458.08,Bank Transfer,Completed
382,2023-01-16 21:00:00,3863,Small Business,Kenya,Home & Living,Sneakers,779.08,1,779.08,5,740.13,Card,Returned
383,2023-01-16 22:00:00,3255,Small Business,Kenya,Sports,Skincare Kit,1032.97,3,3098.91,5,2943.96,Bank Transfer,Completed
384,2023-01-16 23:00:00,2154,Consumer,Nigeria,Home & Living,Smartphone,260.43,5,1302.15,0,1302.15,Mobile Money,Completed
385,2023-01-17 00:00:00,1403,Consumer,South Africa,Beauty,Treadmill,417.7,5,2088.5,10,1879.65,Mobile Money,Completed
386,2023-01-17 01:00:00,3199,Small Business,Kenya,Home & Living,Smartphone,981.53,3,2944.59,0,2944.59,Mobile Money,Returned
387,2023-01-17 02:00:00,3101,Consumer,Kenya,Electronics,Smartphone,986.49,2,1972.98,5,1874.33,Card,Completed
388,2023-01-17 03:00:00,4191,Small Business,Nigeria,Fashion,Blender,745.02,3,2235.06,0,2235.06,Card,Completed
389,2023-01-17 04:00:00,2696,Consumer,South Africa,Fashion,Skincare Kit,1195.42,5,5977.1,10,5379.39,Bank Transfer,Completed
390,2023-01-17 05:00:00,4991,Small Business,Ghana,Electronics,Skincare Kit,728.26,2,1456.52,15,1238.04,Mobile Money,Cancelled
391,2023-01-17 06:00:00,1627,Corporate,Ghana,Fashion,Sneakers,1323.17,4,5292.68,10,4763.41,Card,Completed
392,2023-01-17 07:00:00,1586,Small Business,Nigeria,Electronics,Laptop,1106.5,2,2213.0,10,1991.7,Mobile Money,Completed
